"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
4787234,"Pelagia noctiluca","(Forsskål, 1775)","1886-10-26 12:00:00",-73.716667175293,37.43333053588871,"USNM","Invertebrate Zoology: Coelenterates","24069.14421","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1726,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",985103999,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1886"
4908730,"Pelagia noctiluca","(Forsskål, 1775)","1979-02-08 12:00:00",-150.007995605469,9.842000007629391,"USNM","Invertebrate Zoology","1075177.876054","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"6",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",849837695,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1979"
4969161,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-28 12:00:00",-63.733001708984396,32.2169990539551,"USNM","Invertebrate Zoology: Coelenterates","54359.27551","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,175,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"10",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
5214656,"Pelagia noctiluca","(Forsskål, 1775)","1967-09-02 12:00:00",-25,45.0830001831055,"USNM","Invertebrate Zoology: Coelenterates","53681.26963","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1400,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"14",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051164287,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1967"
5426266,"Pelagia noctiluca","(Forsskål, 1775)",,80.2944412231445,13.092499732971199,"NCL","INDOBIS-DATASET1","40215","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",871890495,,,,,71,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,
5579955,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.8699998855591,41.9074993133545,"Southampton Oceanography Ceter","discovery","980161_85_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1002.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
5638593,"Pelagia noctiluca","(Forsskål, 1775)","1967-02-15 12:00:00",-106.282997131348,17.408330917358402,"USNM","Invertebrate Zoology: Coelenterates","59199.32227","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,209,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"3",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",849837695,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1967"
5659187,"Pelagia noctiluca","(Forsskål, 1775)","1951-02-17 12:00:00",-28.258329391479503,30.2533302307129,"USNM","Invertebrate Zoology: Coelenterates","53657.26939","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,305,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"11",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1055358591,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1951"
5881978,"Pelagia noctiluca","(Forsskål, 1775)","1977-09-16 12:00:00",-67.26699829101561,37.4329986572266,"USNM","Invertebrate Zoology: Coelenterates","56731.29892","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,15,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",984055423,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1977"
5924057,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-18 12:00:00",-17.1016502380371,41.7041492462158,"Southampton Oceanography Ceter","discovery","980178_86_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
5944169,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.886699676513697,41.872501373291,"Southampton Oceanography Ceter","discovery","980163_84_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
6186881,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.6358499526978,41.9266510009765,"Southampton Oceanography Ceter","discovery","980170_85_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
6347150,"Pelagia noctiluca","(Forsskål, 1775)","1978-11-12 12:00:00",-22.0533294677734,9.46833038330078,"USNM","Invertebrate Zoology: Coelenterates","58435.31536","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,2015,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"4",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",984055423,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
6349027,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.6517000198364,41.95335006713871,"Southampton Oceanography Ceter","discovery","980166_84_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
6387180,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-25 12:00:00",-63.617000579834006,31.850000381469698,"USNM","Invertebrate Zoology: Coelenterates","58317.31423","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1200,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"2",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
6407037,"Pelagia noctiluca","(Forsskål, 1775)","1960-08-24 12:00:00",-90.83300018310551,27.6669998168945,"USNM","Invertebrate Zoology: Coelenterates","53758.27032","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,112.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",985103999,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1960"
6672679,"Pelagia noctiluca","(Forsskål, 1775)","1971-04-10 12:00:00",-19,-2.4500000476837203,"USNM","Invertebrate Zoology: Coelenterates","54380.27572","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,624.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",983924351,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1971"
6842157,"Pelagia noctiluca","(Forsskål, 1775)",,-76.4169998168945,-13.2329998016357,"USNM","Invertebrate Zoology: Coelenterates","58409.31512","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",867663423,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,
6884147,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-18 12:00:00",-16.8250007629395,41.824150085449205,"Southampton Oceanography Ceter","discovery","980173_85_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
6942847,"Pelagia noctiluca","(Forsskål, 1775)","1978-06-26 12:00:00",-52.2000007629395,40.0330009460449,"USNM","Invertebrate Zoology: Coelenterates","58221.31332","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"2",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1000832639,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
7003363,"Pelagia noctiluca","(Forsskål, 1775)",,-36.266998291015604,42.5,"USNM","Invertebrate Zoology: Coelenterates","58269.31376","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1067941439,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,
7147145,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.674150466919,41.9058494567871,"Southampton Oceanography Ceter","discovery","980171_86_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1002.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
7185623,"Pelagia noctiluca","(Forsskål, 1775)","1978-01-22 12:00:00",-150,-7.5,"USNM","Invertebrate Zoology","1078113.881033","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,310,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",849837695,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
7308253,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.8024997711181,41.9033508300782,"Southampton Oceanography Ceter","discovery","980165_86_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
7446957,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-30 12:00:00",-63.882999420165994,32.2999992370605,"USNM","Invertebrate Zoology: Coelenterates","58318.31424","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,10,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
7466994,"Pelagia noctiluca","(Forsskål, 1775)","1971-07-02 12:00:00",14.7170000076294,-34.4329986572266,"USNM","Invertebrate Zoology: Coelenterates","54383.27575","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,302.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",866611839,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1971"
7473744,"Pelagia noctiluca","(Forsskål, 1775)","1976-01-17 12:00:00",149.75,-37.5666999816895,"mv","Invertebrates","F 81643","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"3",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",871890559,,,,,77,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1976"
7668605,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-26 12:00:00",-63.75,31.649999618530302,"USNM","Invertebrate Zoology: Coelenterates","54362.27554","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
7910560,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-26 12:00:00",-63.882999420165994,31.783000946044897,"USNM","Invertebrate Zoology: Coelenterates","58319.31425","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,155,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
7972919,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 00:00:00",-16.695799827575602,42.111650466918896,"Southampton Oceanography Ceter","discovery","980157_84_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,995,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
8078734,"Pelagia noctiluca","(Forsskål, 1775)","1976-01-17 12:00:00",149.766693115234,-37.5666999816895,"mv","Invertebrates","F 81752","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"2",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",850919039,,,,,77,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1976"
8112518,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-27 12:00:00",-63.9500007629395,31.9169998168945,"USNM","Invertebrate Zoology: Coelenterates","58323.31429","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,300,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
8173163,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-27 12:00:00",-63.9500007629395,31.9169998168945,"USNM","Invertebrate Zoology: Coelenterates","58322.31428","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,300,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
8233574,"Pelagia noctiluca","(Forsskål, 1775)","1967-02-16 12:00:00",-92.08300018310551,6.9829998016357395,"USNM","Invertebrate Zoology: Coelenterates","59214.32243","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,204,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"7",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",849837695,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1967"
8414888,"Pelagia noctiluca","(Forsskål, 1775)","1906-08-21 12:00:00",132.191665649414,31.3169994354248,"USNM","Invertebrate Zoology: Coelenterates","58685.31782","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1280,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"10",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",850886271,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1906"
8437075,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-18 12:00:00",-16.7841501235961,41.846649169921896,"Southampton Oceanography Ceter","discovery","980172_84_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
8451012,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.7358503341675,42.0425014495849,"Southampton Oceanography Ceter","discovery","980159_86_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1000,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
8477470,"Pelagia noctiluca","(Forsskål, 1775)","1978-05-17 12:00:00",-16.5591993331909,41.9766998291015,"Southampton Oceanography Ceter","discovery","980168_86_MED_101001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,1002.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051197055,,,,,12,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1978"
8577128,"Pelagia noctiluca","(Forsskål, 1775)","1969-04-28 12:00:00",-63.733001708984396,32.2169990539551,"USNM","Invertebrate Zoology: Coelenterates","54360.27552","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,175,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"10",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",988249727,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1969"
8617609,"Pelagia noctiluca","(Forsskål, 1775)","1971-04-13 12:00:00",-19.6669998168945,4.59999990463257,"USNM","Invertebrate Zoology: Coelenterates","58694.31789","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,251,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"2",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",984055423,,,,,500,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"1971"
